Sig	ips	exposure	denovo
Skin_B	HPSI0115i-rehy_3	0	denovo
Skin_C	HPSI0115i-rehy_3	0	denovo
UV_Skin_D	HPSI0115i-rehy_3	184.731081081081	denovo
Skin_E	HPSI0115i-rehy_3	0	denovo
Skin_F	HPSI0115i-rehy_3	0	denovo
Skin_G	HPSI0115i-rehy_3	0	denovo
Skin_H	HPSI0115i-rehy_3	231.166216216216	denovo
Skin_I	HPSI0115i-rehy_3	267.002027027027	denovo
UV_Skin_J	HPSI0115i-rehy_3	0	denovo
Culture	HPSI0115i-sehp_2	584.76972972973	denovo
Skin_B	HPSI0115i-sehp_2	0	denovo
Skin_C	HPSI0115i-sehp_2	0	denovo
UV_Skin_D	HPSI0115i-sehp_2	298.508108108108	denovo
Skin_E	HPSI0115i-sehp_2	0	denovo
Skin_F	HPSI0115i-sehp_2	0	denovo
Skin_G	HPSI0115i-sehp_2	150.019459459459	denovo
Skin_H	HPSI0115i-sehp_2	271.463783783784	denovo
Skin_I	HPSI0115i-sehp_2	0	denovo
UV_Skin_J	HPSI0115i-sehp_2	0	denovo
Culture	HPSI0115i-sehp_3	520.021195421789	denovo
Skin_B	HPSI0115i-sehp_3	0	denovo
Skin_C	HPSI0115i-sehp_3	0	denovo
UV_Skin_D	HPSI0115i-sehp_3	0	denovo
Skin_E	HPSI0115i-sehp_3	0	denovo
Skin_F	HPSI0115i-sehp_3	0	denovo
Skin_G	HPSI0115i-sehp_3	0	denovo
Skin_H	HPSI0115i-sehp_3	220.630351844002	denovo
Skin_I	HPSI0115i-sehp_3	192.357354811361	denovo
UV_Skin_J	HPSI0115i-sehp_3	0	denovo
Culture	HPSI0115i-timk_2	425.465753424658	denovo
Skin_B	HPSI0115i-timk_2	69.4637964774951	denovo
Skin_C	HPSI0115i-timk_2	0	denovo
UV_Skin_D	HPSI0115i-timk_2	0	denovo
Skin_E	HPSI0115i-timk_2	0	denovo
Skin_F	HPSI0115i-timk_2	0	denovo
Skin_G	HPSI0115i-timk_2	0	denovo
Skin_H	HPSI0115i-timk_2	234.440313111546	denovo
Skin_I	HPSI0115i-timk_2	0	denovo
UV_Skin_J	HPSI0115i-timk_2	0	denovo
Culture	HPSI0115i-timk_4	447.024908869988	denovo
Skin_B	HPSI0115i-timk_4	0	denovo
Skin_C	HPSI0115i-timk_4	0	denovo
UV_Skin_D	HPSI0115i-timk_4	0	denovo
Skin_E	HPSI0115i-timk_4	0	denovo
Skin_F	HPSI0115i-timk_4	0	denovo
Skin_G	HPSI0115i-timk_4	0	denovo
Skin_H	HPSI0115i-timk_4	266.583839611179	denovo
Skin_I	HPSI0115i-timk_4	0	denovo
UV_Skin_J	HPSI0115i-timk_4	0	denovo
Culture	HPSI0115i-uolo_5	579.773622047244	denovo
Skin_B	HPSI0115i-uolo_5	0	denovo
Skin_C	HPSI0115i-uolo_5	0	denovo
UV_Skin_D	HPSI0115i-uolo_5	0	denovo
Skin_E	HPSI0115i-uolo_5	0	denovo
Skin_F	HPSI0115i-uolo_5	0	denovo
Skin_G	HPSI0115i-uolo_5	0	denovo
Skin_H	HPSI0115i-uolo_5	331.299212598425	denovo
Skin_I	HPSI0115i-uolo_5	241.948818897638	denovo
UV_Skin_J	HPSI0115i-uolo_5	0	denovo
Culture	HPSI0115i-uupc_2	446.595155709343	denovo
Skin_B	HPSI0115i-uupc_2	0	denovo
Skin_C	HPSI0115i-uupc_2	0	denovo
UV_Skin_D	HPSI0115i-uupc_2	0	denovo
Skin_E	HPSI0115i-uupc_2	0	denovo
Skin_F	HPSI0115i-uupc_2	0	denovo
Skin_G	HPSI0115i-uupc_2	0	denovo
Skin_H	HPSI0115i-uupc_2	218.719723183391	denovo
Skin_I	HPSI0115i-uupc_2	0	denovo
UV_Skin_J	HPSI0115i-uupc_2	0	denovo
Culture	HPSI0115i-vazt_1	757.318457693681	denovo
Skin_B	HPSI0115i-vazt_1	0	denovo
Skin_C	HPSI0115i-vazt_1	0	denovo
UV_Skin_D	HPSI0115i-vazt_1	0	denovo
Skin_E	HPSI0115i-vazt_1	0	denovo
Skin_F	HPSI0115i-vazt_1	0	denovo
Skin_G	HPSI0115i-vazt_1	0	denovo
Skin_H	HPSI0115i-vazt_1	326.805426633345	denovo
Skin_I	HPSI0115i-vazt_1	0	denovo
UV_Skin_J	HPSI0115i-vazt_1	0	denovo
Culture	HPSI0115i-vazt_2	546.252849430114	denovo
Skin_B	HPSI0115i-vazt_2	0	denovo
Skin_C	HPSI0115i-vazt_2	0	denovo
UV_Skin_D	HPSI0115i-vazt_2	400.179664067187	denovo
Skin_E	HPSI0115i-vazt_2	0	denovo
Skin_F	HPSI0115i-vazt_2	0	denovo
Skin_G	HPSI0115i-vazt_2	0	denovo
Skin_H	HPSI0115i-vazt_2	337.79424115177	denovo
Skin_I	HPSI0115i-vazt_2	0	denovo
UV_Skin_J	HPSI0115i-vazt_2	0	denovo
Culture	HPSI0115i-vehl_2	337.5994297933	denovo
Skin_B	HPSI0115i-vehl_2	65.0976478973628	denovo
Skin_C	HPSI0115i-vehl_2	0	denovo
UV_Skin_D	HPSI0115i-vehl_2	0	denovo
Skin_E	HPSI0115i-vehl_2	0	denovo
Skin_F	HPSI0115i-vehl_2	0	denovo
Skin_G	HPSI0115i-vehl_2	0	denovo
Skin_H	HPSI0115i-vehl_2	183.686386315039	denovo
Skin_I	HPSI0115i-vehl_2	0	denovo
UV_Skin_J	HPSI0115i-vehl_2	0	denovo
Culture	HPSI0115i-vehl_3	454.631452581032	denovo
Skin_B	HPSI0115i-vehl_3	73.7647058823529	denovo
Skin_C	HPSI0115i-vehl_3	0	denovo
UV_Skin_D	HPSI0115i-vehl_3	0	denovo
Skin_E	HPSI0115i-vehl_3	0	denovo
Skin_F	HPSI0115i-vehl_3	0	denovo
Skin_G	HPSI0115i-vehl_3	0	denovo
Skin_H	HPSI0115i-vehl_3	196.705882352941	denovo
Skin_I	HPSI0115i-vehl_3	0	denovo
UV_Skin_J	HPSI0115i-vehl_3	0	denovo
Culture	HPSI0115i-yaqw_1	964.029368253794	denovo
Skin_B	HPSI0115i-yaqw_1	0	denovo
Skin_C	HPSI0115i-yaqw_1	0	denovo
UV_Skin_D	HPSI0115i-yaqw_1	2992.74779464139	denovo
Skin_E	HPSI0115i-yaqw_1	0	denovo
Skin_F	HPSI0115i-yaqw_1	0	denovo
Skin_G	HPSI0115i-yaqw_1	0	denovo
Skin_H	HPSI0115i-yaqw_1	779.236206235275	denovo
Skin_I	HPSI0115i-yaqw_1	0	denovo
UV_Skin_J	HPSI0115i-yaqw_1	3153.50282176319	denovo
Culture	HPSI0115i-yaqw_3	484.009098663634	denovo
Skin_B	HPSI0115i-yaqw_3	0	denovo
Skin_C	HPSI0115i-yaqw_3	0	denovo
UV_Skin_D	HPSI0115i-yaqw_3	623.945408018197	denovo
Skin_E	HPSI0115i-yaqw_3	0	denovo
Skin_F	HPSI0115i-yaqw_3	0	denovo
Skin_G	HPSI0115i-yaqw_3	0	denovo
Skin_H	HPSI0115i-yaqw_3	283.885129371624	denovo
Skin_I	HPSI0115i-yaqw_3	0	denovo
UV_Skin_J	HPSI0115i-yaqw_3	0	denovo
Culture	HPSI0115i-zihe_1	640.021071115013	denovo
Skin_B	HPSI0115i-zihe_1	0	denovo
Skin_C	HPSI0115i-zihe_1	0	denovo
UV_Skin_D	HPSI0115i-zihe_1	0	denovo
Skin_E	HPSI0115i-zihe_1	0	denovo
Skin_F	HPSI0115i-zihe_1	0	denovo
Skin_G	HPSI0115i-zihe_1	0	denovo
Skin_H	HPSI0115i-zihe_1	231.004389815628	denovo
Skin_I	HPSI0115i-zihe_1	0	denovo
UV_Skin_J	HPSI0115i-zihe_1	0	denovo
Culture	HPSI0214i-datg_2	658.683731155779	denovo
Skin_B	HPSI0214i-datg_2	0	denovo
Skin_C	HPSI0214i-datg_2	0	denovo
UV_Skin_D	HPSI0214i-datg_2	0	denovo
Skin_E	HPSI0214i-datg_2	0	denovo
Skin_F	HPSI0214i-datg_2	0	denovo
Skin_G	HPSI0214i-datg_2	0	denovo
Skin_H	HPSI0214i-datg_2	217.360552763819	denovo
Skin_I	HPSI0214i-datg_2	0	denovo
UV_Skin_J	HPSI0214i-datg_2	361.590452261307	denovo
Culture	HPSI0214i-eiwy_1	599.549866937017	denovo
Skin_B	HPSI0214i-eiwy_1	0	denovo
Skin_C	HPSI0214i-eiwy_1	0	denovo
UV_Skin_D	HPSI0214i-eiwy_1	569.37118235965	denovo
Skin_E	HPSI0214i-eiwy_1	0	denovo
Skin_F	HPSI0214i-eiwy_1	0	denovo
Skin_G	HPSI0214i-eiwy_1	0	denovo
Skin_H	HPSI0214i-eiwy_1	0	denovo
Skin_I	HPSI0214i-eiwy_1	0	denovo
UV_Skin_J	HPSI0214i-eiwy_1	2509.35762260803	denovo
Culture	HPSI0214i-feec_2	648.268723628692	denovo
Skin_B	HPSI0214i-feec_2	0	denovo
Skin_C	HPSI0214i-feec_2	0	denovo
UV_Skin_D	HPSI0214i-feec_2	1479.08425632911	denovo
Skin_E	HPSI0214i-feec_2	0	denovo
Skin_F	HPSI0214i-feec_2	0	denovo
Skin_G	HPSI0214i-feec_2	0	denovo
Skin_H	HPSI0214i-feec_2	407.569883966245	denovo
Skin_I	HPSI0214i-feec_2	0	denovo
UV_Skin_J	HPSI0214i-feec_2	994.146888185654	denovo
Culture	HPSI0214i-feec_3	618.839761843127	denovo
Skin_B	HPSI0214i-feec_3	0	denovo
Skin_C	HPSI0214i-feec_3	0	denovo
UV_Skin_D	HPSI0214i-feec_3	0	denovo
Skin_E	HPSI0214i-feec_3	0	denovo
Skin_F	HPSI0214i-feec_3	0	denovo
Skin_G	HPSI0214i-feec_3	398.396841832773	denovo
Skin_H	HPSI0214i-feec_3	234.439295884028	denovo
Skin_I	HPSI0214i-feec_3	249.935283458452	denovo
UV_Skin_J	HPSI0214i-feec_3	0	denovo
Culture	HPSI0214i-fiau_1	577.101400730816	denovo
Skin_B	HPSI0214i-fiau_1	0	denovo
Skin_C	HPSI0214i-fiau_1	0	denovo
UV_Skin_D	HPSI0214i-fiau_1	0	denovo
Skin_E	HPSI0214i-fiau_1	0	denovo
Skin_F	HPSI0214i-fiau_1	0	denovo
Skin_G	HPSI0214i-fiau_1	229.120889159562	denovo
Skin_H	HPSI0214i-fiau_1	313.081303288672	denovo
Skin_I	HPSI0214i-fiau_1	0	denovo
UV_Skin_J	HPSI0214i-fiau_1	0	denovo
Culture	HPSI0214i-heja_1	477.800660792951	denovo
Skin_B	HPSI0214i-heja_1	0	denovo
Skin_C	HPSI0214i-heja_1	0	denovo
UV_Skin_D	HPSI0214i-heja_1	0	denovo
Skin_E	HPSI0214i-heja_1	0	denovo
Skin_F	HPSI0214i-heja_1	0	denovo
Skin_G	HPSI0214i-heja_1	0	denovo
Skin_H	HPSI0214i-heja_1	163.552863436123	denovo
Skin_I	HPSI0214i-heja_1	0	denovo
UV_Skin_J	HPSI0214i-heja_1	0	denovo
Culture	HPSI0214i-heja_2	651.736456808199	denovo
Skin_B	HPSI0214i-heja_2	0	denovo
Skin_C	HPSI0214i-heja_2	0	denovo
UV_Skin_D	HPSI0214i-heja_2	497.616398243045	denovo
Skin_E	HPSI0214i-heja_2	0	denovo
Skin_F	HPSI0214i-heja_2	0	denovo
Skin_G	HPSI0214i-heja_2	0	denovo
Skin_H	HPSI0214i-heja_2	173.762811127379	denovo
Skin_I	HPSI0214i-heja_2	0	denovo
UV_Skin_J	HPSI0214i-heja_2	215.062957540264	denovo
Culture	HPSI0214i-heth_1	1196.78883248731	denovo
Skin_B	HPSI0214i-heth_1	0	denovo
Skin_C	HPSI0214i-heth_1	0	denovo
UV_Skin_D	HPSI0214i-heth_1	748.055692530819	denovo
Skin_E	HPSI0214i-heth_1	0	denovo
Skin_F	HPSI0214i-heth_1	0	denovo
Skin_G	HPSI0214i-heth_1	382.049891225526	denovo
Skin_H	HPSI0214i-heth_1	478.815808556925	denovo
Skin_I	HPSI0214i-heth_1	0	denovo
UV_Skin_J	HPSI0214i-heth_1	479.317186366933	denovo
Culture	HPSI0214i-kehc_2	919.47347740668	denovo
Skin_B	HPSI0214i-kehc_2	0	denovo
Skin_C	HPSI0214i-kehc_2	0	denovo
UV_Skin_D	HPSI0214i-kehc_2	634.102161100197	denovo
Skin_E	HPSI0214i-kehc_2	0	denovo
Skin_F	HPSI0214i-kehc_2	0	denovo
Skin_G	HPSI0214i-kehc_2	565.673870333988	denovo
Skin_H	HPSI0214i-kehc_2	404.487229862475	denovo
Skin_I	HPSI0214i-kehc_2	333.524557956778	denovo
UV_Skin_J	HPSI0214i-kehc_2	317.811394891945	denovo
Culture	HPSI0214i-kucg_2	762.231060606061	denovo
Skin_B	HPSI0214i-kucg_2	0	denovo
Skin_C	HPSI0214i-kucg_2	0	denovo
UV_Skin_D	HPSI0214i-kucg_2	825.708333333333	denovo
Skin_E	HPSI0214i-kucg_2	0	denovo
Skin_F	HPSI0214i-kucg_2	0	denovo
Skin_G	HPSI0214i-kucg_2	329.477272727273	denovo
Skin_H	HPSI0214i-kucg_2	435.776515151515	denovo
Skin_I	HPSI0214i-kucg_2	312.852272727273	denovo
UV_Skin_J	HPSI0214i-kucg_2	0	denovo
Culture	HPSI0214i-pelm_1	974.428450465707	denovo
Skin_B	HPSI0214i-pelm_1	0	denovo
Skin_C	HPSI0214i-pelm_1	0	denovo
UV_Skin_D	HPSI0214i-pelm_1	0	denovo
Skin_E	HPSI0214i-pelm_1	0	denovo
Skin_F	HPSI0214i-pelm_1	0	denovo
Skin_G	HPSI0214i-pelm_1	232.68416596105	denovo
Skin_H	HPSI0214i-pelm_1	290.093141405589	denovo
Skin_I	HPSI0214i-pelm_1	0	denovo
UV_Skin_J	HPSI0214i-pelm_1	0	denovo
Culture	HPSI0214i-pelm_3	919.910296904612	denovo
Skin_B	HPSI0214i-pelm_3	0	denovo
Skin_C	HPSI0214i-pelm_3	0	denovo
UV_Skin_D	HPSI0214i-pelm_3	0	denovo
Skin_E	HPSI0214i-pelm_3	0	denovo
Skin_F	HPSI0214i-pelm_3	0	denovo
Skin_G	HPSI0214i-pelm_3	0	denovo
Skin_H	HPSI0214i-pelm_3	204.424510423247	denovo
Skin_I	HPSI0214i-pelm_3	0	denovo
UV_Skin_J	HPSI0214i-pelm_3	0	denovo
Culture	HPSI0214i-poih_2	732.327015250545	denovo
Skin_B	HPSI0214i-poih_2	0	denovo
Skin_C	HPSI0214i-poih_2	0	denovo
UV_Skin_D	HPSI0214i-poih_2	430.185185185185	denovo
Skin_E	HPSI0214i-poih_2	0	denovo
Skin_F	HPSI0214i-poih_2	0	denovo
Skin_G	HPSI0214i-poih_2	231.793899782135	denovo
Skin_H	HPSI0214i-poih_2	202.946187363834	denovo
Skin_I	HPSI0214i-poih_2	0	denovo
UV_Skin_J	HPSI0214i-poih_2	513.691721132898	denovo
Culture	HPSI0214i-poih_4	662.723813689044	denovo
Skin_B	HPSI0214i-poih_4	0	denovo
Skin_C	HPSI0214i-poih_4	0	denovo
UV_Skin_D	HPSI0214i-poih_4	507.682921495736	denovo
Skin_E	HPSI0214i-poih_4	0	denovo
Skin_F	HPSI0214i-poih_4	0	denovo
Skin_G	HPSI0214i-poih_4	239.654712442598	denovo
Skin_H	HPSI0214i-poih_4	0	denovo
Skin_I	HPSI0214i-poih_4	0	denovo
UV_Skin_J	HPSI0214i-poih_4	435.229171222392	denovo
Culture	HPSI0214i-rayr_1	560.611081226466	denovo
Skin_B	HPSI0214i-rayr_1	0	denovo
Skin_C	HPSI0214i-rayr_1	0	denovo
UV_Skin_D	HPSI0214i-rayr_1	0	denovo
Skin_E	HPSI0214i-rayr_1	0	denovo
Skin_F	HPSI0214i-rayr_1	0	denovo
Skin_G	HPSI0214i-rayr_1	0	denovo
Skin_H	HPSI0214i-rayr_1	163.003765465304	denovo
Skin_I	HPSI0214i-rayr_1	0	denovo
UV_Skin_J	HPSI0214i-rayr_1	0	denovo
Culture	HPSI0214i-wibj_1	477.351724137931	denovo
Skin_B	HPSI0214i-wibj_1	0	denovo
Skin_C	HPSI0214i-wibj_1	0	denovo
UV_Skin_D	HPSI0214i-wibj_1	0	denovo
Skin_E	HPSI0214i-wibj_1	0	denovo
Skin_F	HPSI0214i-wibj_1	0	denovo
Skin_G	HPSI0214i-wibj_1	0	denovo
Skin_H	HPSI0214i-wibj_1	193.213793103448	denovo
Skin_I	HPSI0214i-wibj_1	0	denovo
UV_Skin_J	HPSI0214i-wibj_1	0	denovo
Culture	HPSI0214i-wibj_2	759.555432064462	denovo
Skin_B	HPSI0214i-wibj_2	0	denovo
Skin_C	HPSI0214i-wibj_2	0	denovo
UV_Skin_D	HPSI0214i-wibj_2	288.752431230897	denovo
Skin_E	HPSI0214i-wibj_2	0	denovo
Skin_F	HPSI0214i-wibj_2	0	denovo
Skin_G	HPSI0214i-wibj_2	169.91386496249	denovo
Skin_H	HPSI0214i-wibj_2	231.608780216727	denovo
Skin_I	HPSI0214i-wibj_2	0	denovo
UV_Skin_J	HPSI0214i-wibj_2	241.217004723534	denovo
Culture	HPSI0215i-deyz_2	840.979350397935	denovo
Skin_B	HPSI0215i-deyz_2	155.249946224995	denovo
Skin_C	HPSI0215i-deyz_2	0	denovo
UV_Skin_D	HPSI0215i-deyz_2	620.999784899979	denovo
Skin_E	HPSI0215i-deyz_2	0	denovo
Skin_F	HPSI0215i-deyz_2	0	denovo
Skin_G	HPSI0215i-deyz_2	0	denovo
Skin_H	HPSI0215i-deyz_2	286.731985373199	denovo
Skin_I	HPSI0215i-deyz_2	240.207571520757	denovo
UV_Skin_J	HPSI0215i-deyz_2	0	denovo
Culture	HPSI0215i-deyz_3	1014.69048780488	denovo
Skin_B	HPSI0215i-deyz_3	141.843902439024	denovo
Skin_C	HPSI0215i-deyz_3	0	denovo
UV_Skin_D	HPSI0215i-deyz_3	0	denovo
Skin_E	HPSI0215i-deyz_3	0	denovo
Skin_F	HPSI0215i-deyz_3	0	denovo
Skin_G	HPSI0215i-deyz_3	371.833658536585	denovo
Skin_H	HPSI0215i-deyz_3	335.359512195122	denovo
Skin_I	HPSI0215i-deyz_3	0	denovo
UV_Skin_J	HPSI0215i-deyz_3	0	denovo
Culture	HPSI0215i-fawm_2	855.152636447734	denovo
Skin_B	HPSI0215i-fawm_2	0	denovo
Skin_C	HPSI0215i-fawm_2	0	denovo
UV_Skin_D	HPSI0215i-fawm_2	1504.04486586494	denovo
Skin_E	HPSI0215i-fawm_2	0	denovo
Skin_F	HPSI0215i-fawm_2	0	denovo
Skin_G	HPSI0215i-fawm_2	0	denovo
Skin_H	HPSI0215i-fawm_2	467.222479185939	denovo
Skin_I	HPSI0215i-fawm_2	0	denovo
UV_Skin_J	HPSI0215i-fawm_2	721.158649398705	denovo
Culture	HPSI0215i-fawm_4	639.064801178203	denovo
Skin_B	HPSI0215i-fawm_4	0	denovo
Skin_C	HPSI0215i-fawm_4	0	denovo
UV_Skin_D	HPSI0215i-fawm_4	0	denovo
Skin_E	HPSI0215i-fawm_4	0	denovo
Skin_F	HPSI0215i-fawm_4	0	denovo
Skin_G	HPSI0215i-fawm_4	0	denovo
Skin_H	HPSI0215i-fawm_4	173.424644084438	denovo
Skin_I	HPSI0215i-fawm_4	0	denovo
UV_Skin_J	HPSI0215i-fawm_4	0	denovo
Culture	HPSI0215i-hipn_1	373.53569421023	denovo
Skin_B	HPSI0215i-hipn_1	0	denovo
Skin_C	HPSI0215i-hipn_1	0	denovo
UV_Skin_D	HPSI0215i-hipn_1	0	denovo
Skin_E	HPSI0215i-hipn_1	0	denovo
Skin_F	HPSI0215i-hipn_1	0	denovo
Skin_G	HPSI0215i-hipn_1	0	denovo
Skin_H	HPSI0215i-hipn_1	247.34120292299	denovo
Skin_I	HPSI0215i-hipn_1	157.490725126476	denovo
UV_Skin_J	HPSI0215i-hipn_1	0	denovo
Culture	HPSI0215i-hipn_2	399.388888888889	denovo
Skin_B	HPSI0215i-hipn_2	0	denovo
Skin_C	HPSI0215i-hipn_2	0	denovo
UV_Skin_D	HPSI0215i-hipn_2	0	denovo
Skin_E	HPSI0215i-hipn_2	0	denovo
Skin_F	HPSI0215i-hipn_2	0	denovo
Skin_G	HPSI0215i-hipn_2	99.468534906588	denovo
Skin_H	HPSI0215i-hipn_2	345.362831858407	denovo
Skin_I	HPSI0215i-hipn_2	0	denovo
UV_Skin_J	HPSI0215i-hipn_2	0	denovo
Culture	HPSI0215i-oilg_1	621.351005484461	denovo
Skin_B	HPSI0215i-oilg_1	0	denovo
Skin_C	HPSI0215i-oilg_1	0	denovo
UV_Skin_D	HPSI0215i-oilg_1	0	denovo
Skin_E	HPSI0215i-oilg_1	0	denovo
Skin_F	HPSI0215i-oilg_1	0	denovo
Skin_G	HPSI0215i-oilg_1	0	denovo
Skin_H	HPSI0215i-oilg_1	254.212065813528	denovo
Skin_I	HPSI0215i-oilg_1	0	denovo
UV_Skin_J	HPSI0215i-oilg_1	0	denovo
Culture	HPSI0215i-oilg_3	924.942857142857	denovo
Skin_B	HPSI0215i-oilg_3	0	denovo
Skin_C	HPSI0215i-oilg_3	0	denovo
UV_Skin_D	HPSI0215i-oilg_3	0	denovo
Skin_E	HPSI0215i-oilg_3	0	denovo
Skin_F	HPSI0215i-oilg_3	0	denovo
Skin_G	HPSI0215i-oilg_3	0	denovo
Skin_H	HPSI0215i-oilg_3	0	denovo
Skin_I	HPSI0215i-oilg_3	0	denovo
UV_Skin_J	HPSI0215i-oilg_3	0	denovo
Culture	HPSI0215i-romx_1	400.238276990185	denovo
Skin_B	HPSI0215i-romx_1	0	denovo
Skin_C	HPSI0215i-romx_1	0	denovo
UV_Skin_D	HPSI0215i-romx_1	0	denovo
Skin_E	HPSI0215i-romx_1	0	denovo
Skin_F	HPSI0215i-romx_1	0	denovo
Skin_G	HPSI0215i-romx_1	0	denovo
Skin_H	HPSI0215i-romx_1	251.592693565976	denovo
Skin_I	HPSI0215i-romx_1	146.636859323882	denovo
UV_Skin_J	HPSI0215i-romx_1	0	denovo
Culture	HPSI0215i-romx_2	385.651821862348	denovo
Skin_B	HPSI0215i-romx_2	0	denovo
Skin_C	HPSI0215i-romx_2	0	denovo
UV_Skin_D	HPSI0215i-romx_2	0	denovo
Skin_E	HPSI0215i-romx_2	0	denovo
Skin_F	HPSI0215i-romx_2	0	denovo
Skin_G	HPSI0215i-romx_2	0	denovo
Skin_H	HPSI0215i-romx_2	218.842105263158	denovo
Skin_I	HPSI0215i-romx_2	132.631578947368	denovo
UV_Skin_J	HPSI0215i-romx_2	0	denovo
Culture	HPSI0215i-uiao_1	591.406340057637	denovo
Skin_B	HPSI0215i-uiao_1	0	denovo
Skin_C	HPSI0215i-uiao_1	0	denovo
UV_Skin_D	HPSI0215i-uiao_1	180.454755043228	denovo
Skin_E	HPSI0215i-uiao_1	0	denovo
Skin_F	HPSI0215i-uiao_1	0	denovo
Skin_G	HPSI0215i-uiao_1	0	denovo
Skin_H	HPSI0215i-uiao_1	467.059365994236	denovo
Skin_I	HPSI0215i-uiao_1	270.42939481268	denovo
UV_Skin_J	HPSI0215i-uiao_1	0	denovo
Culture	HPSI0215i-uiao_2	550.425367362722	denovo
Skin_B	HPSI0215i-uiao_2	0	denovo
Skin_C	HPSI0215i-uiao_2	0	denovo
UV_Skin_D	HPSI0215i-uiao_2	1652.27687548337	denovo
Skin_E	HPSI0215i-uiao_2	0	denovo
Skin_F	HPSI0215i-uiao_2	0	denovo
Skin_G	HPSI0215i-uiao_2	606.468677494199	denovo
Skin_H	HPSI0215i-uiao_2	633.489559164733	denovo
Skin_I	HPSI0215i-uiao_2	520.902552204176	denovo
UV_Skin_J	HPSI0215i-uiao_2	1490.15158546017	denovo
Culture	HPSI0215i-yoch_6	981.407977386935	denovo
Skin_B	HPSI0215i-yoch_6	0	denovo
Skin_C	HPSI0215i-yoch_6	0	denovo
UV_Skin_D	HPSI0215i-yoch_6	0	denovo
Skin_E	HPSI0215i-yoch_6	0	denovo
Skin_F	HPSI0215i-yoch_6	0	denovo
Skin_G	HPSI0215i-yoch_6	0	denovo
Skin_H	HPSI0215i-yoch_6	261.177135678392	denovo
Skin_I	HPSI0215i-yoch_6	0	denovo
UV_Skin_J	HPSI0215i-yoch_6	0	denovo
Culture	HPSI0215i-zett_5	574.165649520488	denovo
Skin_B	HPSI0215i-zett_5	0	denovo
Skin_C	HPSI0215i-zett_5	0	denovo
UV_Skin_D	HPSI0215i-zett_5	0	denovo
Skin_E	HPSI0215i-zett_5	0	denovo
Skin_F	HPSI0215i-zett_5	0	denovo
Skin_G	HPSI0215i-zett_5	170.345829700668	denovo
Skin_H	HPSI0215i-zett_5	327.665213600697	denovo
Skin_I	HPSI0215i-zett_5	0	denovo
UV_Skin_J	HPSI0215i-zett_5	229.465852949724	denovo
Culture	HPSI0314i-bipt_1	841.569755058573	denovo
Skin_B	HPSI0314i-bipt_1	0	denovo
Skin_C	HPSI0314i-bipt_1	0	denovo
UV_Skin_D	HPSI0314i-bipt_1	810.437699680511	denovo
Skin_E	HPSI0314i-bipt_1	0	denovo
Skin_F	HPSI0314i-bipt_1	0	denovo
Skin_G	HPSI0314i-bipt_1	282.197018104366	denovo
Skin_H	HPSI0314i-bipt_1	263.61821086262	denovo
Skin_I	HPSI0314i-bipt_1	0	denovo
UV_Skin_J	HPSI0314i-bipt_1	295.252396166134	denovo
Culture	HPSI0314i-bubh_1	426.572769953052	denovo
Skin_B	HPSI0314i-bubh_1	0	denovo
Skin_C	HPSI0314i-bubh_1	0	denovo
UV_Skin_D	HPSI0314i-bubh_1	0	denovo
Skin_E	HPSI0314i-bubh_1	0	denovo
Skin_F	HPSI0314i-bubh_1	0	denovo
Skin_G	HPSI0314i-bubh_1	0	denovo
Skin_H	HPSI0314i-bubh_1	174.037558685446	denovo
Skin_I	HPSI0314i-bubh_1	0	denovo
UV_Skin_J	HPSI0314i-bubh_1	0	denovo
Culture	HPSI0314i-bubh_3	0	denovo
Skin_B	HPSI0314i-bubh_3	0	denovo
Skin_C	HPSI0314i-bubh_3	0	denovo
UV_Skin_D	HPSI0314i-bubh_3	0	denovo
Skin_E	HPSI0314i-bubh_3	0	denovo
Skin_F	HPSI0314i-bubh_3	0	denovo
Skin_G	HPSI0314i-bubh_3	0	denovo
Skin_H	HPSI0314i-bubh_3	0	denovo
Skin_I	HPSI0314i-bubh_3	0	denovo
UV_Skin_J	HPSI0314i-bubh_3	14162.4787125341	denovo
Culture	HPSI0314i-cuhk_1	736.933638443936	denovo
Skin_B	HPSI0314i-cuhk_1	0	denovo
Skin_C	HPSI0314i-cuhk_1	0	denovo
UV_Skin_D	HPSI0314i-cuhk_1	470.523264683448	denovo
Skin_E	HPSI0314i-cuhk_1	0	denovo
Skin_F	HPSI0314i-cuhk_1	0	denovo
Skin_G	HPSI0314i-cuhk_1	0	denovo
Skin_H	HPSI0314i-cuhk_1	267.423340961098	denovo
Skin_I	HPSI0314i-cuhk_1	0	denovo
UV_Skin_J	HPSI0314i-cuhk_1	0	denovo
Culture	HPSI0314i-cuhk_2	771.371134020619	denovo
Skin_B	HPSI0314i-cuhk_2	0	denovo
Skin_C	HPSI0314i-cuhk_2	0	denovo
UV_Skin_D	HPSI0314i-cuhk_2	472.824742268041	denovo
Skin_E	HPSI0314i-cuhk_2	0	denovo
Skin_F	HPSI0314i-cuhk_2	0	denovo
Skin_G	HPSI0314i-cuhk_2	0	denovo
Skin_H	HPSI0314i-cuhk_2	262.680412371134	denovo
Skin_I	HPSI0314i-cuhk_2	0	denovo
UV_Skin_J	HPSI0314i-cuhk_2	0	denovo
Culture	HPSI0314i-fafq_1	813.975201389986	denovo
Skin_B	HPSI0314i-fafq_1	0	denovo
